"Date,""Dernier"",""Ouv."","" Plus Haut"",""Plus Bas"",""Vol."",""Variation %"""
"27/12/2022,""230,00"",""230,05"",""232,00"",""230,00"",""131,09K"",""-2,09%"""
"26/12/2022,""234,90"",""234,90"",""234,90"",""234,90"",""124,23K"",""1,69%"""
"23/12/2022,""231,00"",""230,00"",""232,00"",""230,00"",""109,84K"",""-0,43%"""
"22/12/2022,""232,00"",""227,00"",""232,00"",""227,00"",""128,20K"",""-0,43%"""
"21/12/2022,""233,00"",""227,00"",""233,00"",""227,00"",""66,24K"",""2,64%"""
"20/12/2022,""227,00"",""230,00"",""230,00"",""226,70"",""11,53K"",""-1,30%"""
"19/12/2022,""230,00"",""230,00"",""230,00"",""230,00"",""0,20K"",""0,66%"""
"16/12/2022,""228,50"",""230,00"",""232,00"",""226,15"",""69,98K"",""-1,51%"""
"15/12/2022,""232,00"",""233,00"",""233,00"",""231,00"",""40,51K"",""-0,41%"""
"14/12/2022,""232,95"",""233,00"",""233,05"",""230,05"",""14,29K"",""-0,02%"""
"13/12/2022,""233,00"",""234,40"",""234,40"",""233,00"",""17,76K"",""0,00%"""
"12/12/2022,""233,00"",""236,90"",""236,90"",""230,05"",""17,99K"",""0,43%"""
"09/12/2022,""232,00"",""234,50"",""235,00"",""232,00"",""2,07K"",""-0,41%"""
"08/12/2022,""232,95"",""232,00"",""232,95"",""232,00"",""2,67K"",""-0,02%"""
"07/12/2022,""233,00"",""231,50"",""233,00"",""230,00"",""3,91K"",""-0,43%"""
